model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
bloom-1b1,resid_post,21,0.9130434782608695,0.9207221865653992,0.9626543521881104,0.37711217999458313,0.7094815373420715,0.8020552396774292,1.2258623838424683,1.5027384757995605,0.015027384273707867,0.0,0.0028737385291606188,0.012669880874454975,0.9844563603401184
bloom-1b1,resid_post,22,0.9565217391304348,0.923602283000946,0.963854968547821,0.4253590404987335,0.7227621078491211,0.8054996132850647,1.3563920259475708,1.8397992849349976,0.018397992476820946,0.0,0.0012257894268259406,0.0112457275390625,0.9875285029411316
bloom-1b1,resid_post,23,1.0,0.9283472895622253,0.9655230045318604,0.5235745906829834,0.7378020286560059,0.8145473599433899,1.4499608278274536,2.102386474609375,0.021023863926529884,0.0,3.560383993317373e-05,0.008061726577579975,0.9919026494026184
bloom-1b7,resid_post,0,0.0,0.9794424772262573,0.9934786558151245,0.7574129104614258,0.9248456954956055,0.9542138576507568,0.4222237169742584,0.17827287316322327,0.0017827287083491683,0.0,1.1444091796875e-05,0.003414154052734375,0.9965744018554688
bloom-1b7,resid_post,1,0.043478260869565216,0.974254846572876,0.9917680621147156,0.7284720540046692,0.8958123326301575,0.9377676248550415,0.47875526547431946,0.2292066067457199,0.002292066114023328,0.0,2.6702880859375e-05,0.0028533935546875,0.9971199035644531
bloom-1b7,resid_post,2,0.08695652173913043,0.9684288501739502,0.9890453219413757,0.7001194953918457,0.8732388019561768,0.9191067814826965,0.5125603079795837,0.2627180814743042,0.0026271806564182043,0.0,3.814697265625e-05,0.003528594970703125,0.9964332580566406
bloom-1b7,resid_post,3,0.13043478260869565,0.9660418033599854,0.9880492091178894,0.65654057264328,0.866708517074585,0.9182242751121521,0.5283263325691223,0.27912870049476624,0.002791286911815405,0.0,0.001018524169921875,0.00354766845703125,0.9954338073730469
bloom-1b7,resid_post,4,0.17391304347826086,0.9628454446792603,0.986813485622406,0.5901709794998169,0.8546069860458374,0.9111745953559875,0.5400273203849792,0.29162952303886414,0.0029162950813770294,0.0,0.001178741455078125,0.005947113037109375,0.9928741455078125
bloom-1b7,resid_post,5,0.21739130434782608,0.9608068466186523,0.9865756630897522,0.5612180233001709,0.8462198376655579,0.906269907951355,0.5538514852523804,0.30675143003463745,0.0030675141606479883,0.0,0.001247406005859375,0.00677490234375,0.9919776916503906
bloom-1b7,resid_post,6,0.2608695652173913,0.9607325792312622,0.9866061806678772,0.5482491254806519,0.8460493683815002,0.9078666567802429,0.5699349641799927,0.32482585310935974,0.0032482584938406944,0.0,0.00127410888671875,0.007205963134765625,0.9915199279785156
bloom-1b7,resid_post,7,0.30434782608695654,0.9608699083328247,0.9867406487464905,0.5376381278038025,0.8494932651519775,0.9070369005203247,0.5853480696678162,0.34263238310813904,0.0034263236448168755,0.0,0.001308441162109375,0.00757598876953125,0.9911155700683594
bloom-1b7,resid_post,8,0.34782608695652173,0.958885669708252,0.9856614470481873,0.5131126046180725,0.8447269797325134,0.9023232460021973,0.6089419722557068,0.370810329914093,0.0037081032060086727,0.0,0.00135040283203125,0.007999420166015625,0.9906501770019531
bloom-1b7,resid_post,9,0.391304347826087,0.9592241644859314,0.9859039187431335,0.5113937854766846,0.8477105498313904,0.9035826921463013,0.6259491443634033,0.3918122947216034,0.003918122965842485,0.0,0.00139617919921875,0.008052825927734375,0.9905509948730469
bloom-1b7,resid_post,10,0.43478260869565216,0.9589465856552124,0.9862527251243591,0.5036341547966003,0.8441864848136902,0.9029417634010315,0.6395841836929321,0.40906789898872375,0.004090678878128529,0.0,0.00145721435546875,0.008358001708984375,0.9901847839355469
bloom-1b7,resid_post,11,0.4782608695652174,0.9603678584098816,0.9867164492607117,0.5020132660865784,0.8525309562683105,0.9081938862800598,0.6639845371246338,0.44087550044059753,0.004408754874020815,0.0,0.001544952392578125,0.008380889892578125,0.9900741577148438
bloom-1b7,resid_post,12,0.5217391304347826,0.9594295024871826,0.9863897562026978,0.5031098127365112,0.8493253588676453,0.9050605893135071,0.6997311115264893,0.48962366580963135,0.0048962365835905075,0.0,0.001598358154296875,0.008319854736328125,0.990081787109375
bloom-1b7,resid_post,13,0.5652173913043478,0.9561325311660767,0.9851242899894714,0.4852832853794098,0.8357509970664978,0.8952102661132812,0.7383710741996765,0.5451918840408325,0.005451918579638004,0.0,0.001678466796875,0.00914764404296875,0.9891738891601562
bloom-1b7,resid_post,14,0.6086956521739131,0.9530851244926453,0.9832675457000732,0.48193177580833435,0.8234300017356873,0.8872185349464417,0.7888505458831787,0.6222851872444153,0.006222851574420929,0.0,0.00176239013671875,0.009250640869140625,0.9889869689941406
bloom-1b7,resid_post,15,0.6521739130434783,0.9481362104415894,0.9801092147827148,0.45588791370391846,0.8032946586608887,0.8762689828872681,0.8498678803443909,0.72227543592453,0.007222754415124655,0.0,0.00186920166015625,0.010280609130859375,0.9878501892089844
bloom-1b7,resid_post,16,0.6956521739130435,0.9456334710121155,0.978551983833313,0.4337216019630432,0.7966203689575195,0.8699963688850403,0.9174437522888184,0.8417030572891235,0.008417030796408653,0.0,0.001979827880859375,0.0110626220703125,0.9869575500488281
bloom-1b7,resid_post,17,0.7391304347826086,0.9404963254928589,0.9751842021942139,0.3903381824493408,0.7835267782211304,0.8582916259765625,1.019854187965393,1.040102481842041,0.010401024483144283,0.0,0.002079010009765625,0.012630462646484375,0.98529052734375
